MYRON_COMPANY_CODE,orderno,ORD_REV_GRS_BOOK_W_OV,DATE_ENTERED,MYRON_ACCT,CODE_ENTRY_INITIALS
MY,116610908,2528,6/3/20,29176515,42613
MY,116678541,2549.95,6/17/20,6905839,41100
MY,116699174,2561.45,6/22/20,27307969,42708
MY,116634809,2571.45,6/9/20,4232427,41132
MY,116771759,2609.95,7/1/20,7001158,43456
MY,116702291,2620,6/22/20,29171645,43305
MY,116653643,2623.45,6/11/20,6418818,43453
MY,116653627,2623.56,6/11/20,6418818,43453
MY,116781261,2673.75,7/2/20,7433874,43857
MY,116686189,2750,6/18/20,6872398,42369
MY,116756859,2833.83,6/29/20,16525924,41132
MY,116756891,2833.83,6/29/20,16525924,41132
MY,116763228,2862.13,6/30/20,6419809,43099
MY,116673492,2876.76,6/16/20,29082007,42369
MY,116755869,2876.76,6/29/20,29082007,42369
MY,116658311,2912.4,6/12/20,6492822,43430
MY,116625344,2924.55,6/5/20,24790018,43721
MY,116610411,2964.5,6/3/20,14073755,41147
MY,116770553,3004.95,6/30/20,6941749,41147
MY,116722240,3014.57,6/24/20,6653345,42848
MY,116644782,3040.76,6/10/20,14282008,42369
MY,116680463,3079.9,6/17/20,8532749,42882
MY,116645706,3106.88,6/10/20,28888827,42542
MY,116696980,3252.95,6/19/20,3922754,43430
MY,116679879,3264.5,6/17/20,26689906,43305
MY,116606492,3288.05,6/3/20,8512700,43934
MY,116694837,3378.35,6/19/20,7446402,42421
MY,116781444,3403.23,7/2/20,10018562,43857
MY,116632365,3475.7,6/8/20,27488709,43558
MY,116680489,3550,6/17/20,14280384,44011
MY,116728536,3650,6/24/20,12229676,43591
MY,116742271,3650,6/26/20,18947330,41147
MY,116616350,3856.64,6/4/20,16525048,44019
MY,116695834,3929.65,6/19/20,25408217,43721
MY,116699224,4009.95,6/22/20,7445640,42421
MY,116691189,4120,6/19/20,29086467,43889
MY,116776220,4181.52,7/1/20,23748023,43456
MY,116653403,4274.83,6/11/20,29072706,42613
MY,116726639,4274.83,6/24/20,14972038,44016
MY,116675422,4338.72,6/16/20,29082007,42369
MY,116634080,4405.32,6/8/20,992,42421
MY,116756503,4631.15,6/29/20,28502714,42708
MY,116680372,4669.95,6/17/20,5751367,43591
MY,116682600,4732.45,6/17/20,6872398,42369
MY,116666710,4819.95,6/15/20,2738078,41225
MY,116617846,4833.95,6/4/20,10697859,41258
MY,116613142,4899.95,6/4/20,7440193,43305
MY,116751736,4967.52,6/29/20,29117122,43934
MY,116751819,4967.52,6/29/20,29117122,43934
MY,116654435,5033,6/11/20,22015995,42542
MY,116689209,6900.64,6/18/20,8342805,43721
MY,116691031,7775.67,6/19/20,6905839,41100
MY,116643677,8034.95,6/10/20,14935755,44016
MY,116757436,8600.83,6/29/20,15173992,42495
MY,116760117,9641.6,6/29/20,29082007,42369
MY,116673831,9737.15,6/16/20,6054377,43305
MY,116732611,17059.95,6/25/20,7429804,43463
MY,116705179,24769.95,6/22/20,6698229,43194
